Tarih;Saat;PTF;SMF;Pozitif Dengesizlik Fiyatı (TL/MWh);Negatif Dengesizlik Fiyatı (TL/MWh);SMF Yön
29.10.2024;10:00;1.405,51;675,00;654,75;1.447,68;Enerji Fazlası
29.10.2024;11:00;1.419,20;750,00;727,50;1.461,78;Enerji Fazlası
29.10.2024;12:00;397,99;397,99;386,05;409,93;Enerji Fazlası
29.10.2024;13:00;523,00;923,00;507,31;950,69;Enerji Açığı
29.10.2024;14:00;1.649,98;1.649,98;1.600,48;1.699,48;Enerji Açığı
29.10.2024;15:00;1.649,98;700,00;679,00;1.699,48;Enerji Fazlası
29.10.2024;16:00;2.474,01;2.475,00;2.399,79;2.549,25;Enerji Açığı
29.10.2024;17:00;2.937,99;2.998,50;2.849,85;3.088,46;Enerji Açığı
29.10.2024;18:00;2.919,00;2.998,50;2.831,43;3.088,46;Enerji Açığı
29.10.2024;19:00;2.880,48;2.998,50;2.794,07;3.088,46;Enerji Açığı
29.10.2024;20:00;2.621,78;2.929,00;2.543,13;3.016,87;Enerji Açığı
29.10.2024;21:00;2.600,00;2.600,00;2.522,00;2.678,00;Dengede
29.10.2024;22:00;2.199,99;750,00;727,50;2.265,99;Enerji Fazlası
29.10.2024;23:00;1.649,99;700,00;679,00;1.699,49;Enerji Fazlası
30.10.2024;00:00;2.525,00;800,00;776,00;2.600,75;Enerji Fazlası
30.10.2024;01:00;2.304,99;800,00;776,00;2.374,14;Enerji Fazlası
30.10.2024;02:00;1.835,99;1.835,99;1.780,91;1.891,07;Dengede
30.10.2024;03:00;1.649,99;1.649,99;1.600,49;1.699,49;Dengede
30.10.2024;04:00;1.649,99;2.049,99;1.600,49;2.111,49;Enerji Açığı
30.10.2024;05:00;2.125,00;2.647,00;2.061,25;2.726,41;Enerji Açığı
30.10.2024;06:00;2.599,00;2.990,00;2.521,03;3.079,70;Enerji Açığı
30.10.2024;07:00;2.910,12;2.998,50;2.822,82;3.088,46;Enerji Açığı
30.10.2024;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
30.10.2024;09:00;2.900,00;2.999,01;2.813,00;3.088,98;Enerji Açığı
30.10.2024;10:00;2.100,00;2.998,40;2.037,00;3.088,35;Enerji Açığı
30.10.2024;11:00;2.249,00;2.998,40;2.181,53;3.088,35;Enerji Açığı
30.10.2024;12:00;1.050,00;1.813,24;1.018,50;1.867,64;Enerji Açığı
30.10.2024;13:00;1.647,01;2.647,00;1.597,60;2.726,41;Enerji Açığı
30.10.2024;14:00;1.899,99;2.998,40;1.842,99;3.088,35;Enerji Açığı
30.10.2024;15:00;2.647,00;2.998,50;2.567,59;3.088,46;Enerji Açığı
30.10.2024;16:00;2.700,01;2.998,50;2.619,01;3.088,46;Enerji Açığı
30.10.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
30.10.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
30.10.2024;19:00;2.999,98;3.000,00;2.909,98;3.090,00;Enerji Açığı
30.10.2024;20:00;2.750,00;2.750,00;2.667,50;2.832,50;Enerji Açığı
30.10.2024;21:00;2.310,11;2.311,00;2.240,81;2.380,33;Enerji Açığı
30.10.2024;22:00;2.001,20;2.401,20;1.941,16;2.473,24;Enerji Açığı
30.10.2024;23:00;1.987,99;2.534,99;1.928,35;2.611,04;Enerji Açığı
31.10.2024;00:00;2.799,99;2.996,00;2.715,99;3.085,88;Enerji Açığı
31.10.2024;01:00;2.400,00;1.610,00;1.561,70;2.472,00;Enerji Fazlası
31.10.2024;02:00;2.097,01;700,00;679,00;2.159,92;Enerji Fazlası
31.10.2024;03:00;1.999,98;675,00;654,75;2.059,98;Enerji Fazlası
31.10.2024;04:00;1.645,01;700,00;679,00;1.694,36;Enerji Fazlası
31.10.2024;05:00;1.999,98;1.051,00;1.019,47;2.059,98;Enerji Fazlası
31.10.2024;06:00;2.266,70;2.899,00;2.198,70;2.985,97;Enerji Açığı
31.10.2024;07:00;2.647,99;2.998,50;2.568,55;3.088,46;Enerji Açığı
31.10.2024;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
31.10.2024;09:00;2.700,00;2.998,50;2.619,00;3.088,46;Enerji Açığı
31.10.2024;10:00;1.644,99;2.998,50;1.595,64;3.088,46;Enerji Açığı
31.10.2024;11:00;1.999,98;2.998,50;1.939,98;3.088,46;Enerji Açığı
31.10.2024;12:00;1.409,99;1.900,00;1.367,69;1.957,00;Enerji Açığı
31.10.2024;13:00;1.645,00;2.587,00;1.595,65;2.664,61;Enerji Açığı
31.10.2024;14:00;2.100,00;2.998,50;2.037,00;3.088,46;Enerji Açığı
31.10.2024;15:00;2.599,41;2.998,50;2.521,43;3.088,46;Enerji Açığı
31.10.2024;16:00;2.675,00;2.998,50;2.594,75;3.088,46;Enerji Açığı
31.10.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
31.10.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
31.10.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
31.10.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
31.10.2024;21:00;2.744,39;2.998,50;2.662,06;3.088,46;Enerji Açığı
31.10.2024;22:00;2.399,98;2.996,00;2.327,98;3.085,88;Enerji Açığı
31.10.2024;23:00;2.222,33;2.998,00;2.155,66;3.087,94;Enerji Açığı
01.11.2024;00:00;2.578,46;2.998,50;2.501,11;3.088,46;Enerji Açığı
01.11.2024;01:00;2.396,96;2.998,50;2.325,05;3.088,46;Enerji Açığı
01.11.2024;02:00;1.650,00;2.687,00;1.600,50;2.767,61;Enerji Açığı
01.11.2024;03:00;1.999,99;2.950,00;1.939,99;3.038,50;Enerji Açığı
01.11.2024;04:00;1.968,99;2.998,50;1.909,92;3.088,46;Enerji Açığı
01.11.2024;05:00;2.226,15;2.998,50;2.159,37;3.088,46;Enerji Açığı
01.11.2024;06:00;2.587,01;2.998,50;2.509,40;3.088,46;Enerji Açığı
01.11.2024;07:00;2.950,00;2.999,02;2.861,50;3.088,99;Enerji Açığı
01.11.2024;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
01.11.2024;09:00;2.969,99;2.998,50;2.880,89;3.088,46;Enerji Açığı
01.11.2024;10:00;2.056,00;2.236,00;1.994,32;2.303,08;Enerji Açığı
01.11.2024;11:00;2.159,98;2.950,00;2.095,18;3.038,50;Enerji Açığı
01.11.2024;12:00;1.425,00;1.819,56;1.382,25;1.874,15;Enerji Açığı
01.11.2024;13:00;1.424,99;1.424,99;1.382,24;1.467,74;Enerji Fazlası
01.11.2024;14:00;2.482,53;2.998,50;2.408,05;3.088,46;Enerji Açığı
01.11.2024;15:00;2.510,73;2.998,50;2.435,41;3.088,46;Enerji Açığı
01.11.2024;16:00;2.839,47;2.999,00;2.754,29;3.088,97;Enerji Açığı
01.11.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
01.11.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
01.11.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
01.11.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
01.11.2024;21:00;2.896,95;2.998,50;2.810,04;3.088,46;Enerji Açığı
01.11.2024;22:00;2.548,01;2.890,00;2.471,57;2.976,70;Enerji Açığı
01.11.2024;23:00;2.344,00;2.998,50;2.273,68;3.088,46;Enerji Açığı
02.11.2024;00:00;2.598,00;2.998,50;2.520,06;3.088,46;Enerji Açığı
02.11.2024;01:00;1.999,99;2.998,50;1.939,99;3.088,46;Enerji Açığı
02.11.2024;02:00;2.344,01;2.997,00;2.273,69;3.086,91;Enerji Açığı
02.11.2024;03:00;2.247,00;2.996,00;2.179,59;3.085,88;Enerji Açığı
02.11.2024;04:00;2.400,00;2.989,89;2.328,00;3.079,59;Enerji Açığı
02.11.2024;05:00;2.495,17;2.989,89;2.420,31;3.079,59;Enerji Açığı
02.11.2024;06:00;2.839,47;2.996,00;2.754,29;3.085,88;Enerji Açığı
02.11.2024;07:00;2.844,36;2.998,50;2.759,03;3.088,46;Enerji Açığı
02.11.2024;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.11.2024;09:00;1.999,99;2.995,00;1.939,99;3.084,85;Enerji Açığı
02.11.2024;10:00;2.199,99;2.995,00;2.133,99;3.084,85;Enerji Açığı
02.11.2024;11:00;1.750,00;2.998,50;1.697,50;3.088,46;Enerji Açığı
02.11.2024;12:00;1.425,00;2.997,00;1.382,25;3.086,91;Enerji Açığı
02.11.2024;13:00;1.650,00;2.998,40;1.600,50;3.088,35;Enerji Açığı
02.11.2024;14:00;2.247,00;2.998,50;2.179,59;3.088,46;Enerji Açığı
02.11.2024;15:00;2.743,87;2.998,40;2.661,55;3.088,35;Enerji Açığı
02.11.2024;16:00;2.775,00;2.895,00;2.691,75;2.981,85;Enerji Açığı
02.11.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.11.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.11.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.11.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.11.2024;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
02.11.2024;22:00;2.950,00;1.600,00;1.552,00;3.038,50;Enerji Fazlası
02.11.2024;23:00;2.525,00;1.600,00;1.552,00;2.600,75;Enerji Fazlası
03.11.2024;00:00;2.944,78;1.351,00;1.310,47;3.033,12;Enerji Fazlası
03.11.2024;01:00;2.571,00;1.351,00;1.310,47;2.648,13;Enerji Fazlası
03.11.2024;02:00;1.650,00;1.351,00;1.310,47;1.699,50;Enerji Fazlası
03.11.2024;03:00;2.097,01;2.097,01;2.034,10;2.159,92;Dengede
03.11.2024;04:00;2.501,74;750,00;727,50;2.576,79;Enerji Fazlası
03.11.2024;05:00;1.989,01;700,00;679,00;2.048,68;Enerji Fazlası
03.11.2024;06:00;2.000,00;700,00;679,00;2.060,00;Enerji Fazlası
03.11.2024;07:00;1.649,99;700,00;679,00;1.699,49;Enerji Fazlası
03.11.2024;08:00;1.649,99;1.504,99;1.459,84;1.699,49;Enerji Fazlası
03.11.2024;09:00;1.000,00;600,00;582,00;1.030,00;Enerji Fazlası
03.11.2024;10:00;989,00;1.900,00;959,33;1.957,00;Enerji Açığı
03.11.2024;11:00;437,00;1.190,00;423,89;1.225,70;Enerji Açığı
03.11.2024;12:00;170,00;1.190,00;164,90;1.225,70;Enerji Açığı
03.11.2024;13:00;437,00;1.900,00;423,89;1.957,00;Enerji Açığı
03.11.2024;14:00;1.499,99;1.900,01;1.454,99;1.957,01;Enerji Açığı
03.11.2024;15:00;1.649,99;1.900,00;1.600,49;1.957,00;Enerji Açığı
03.11.2024;16:00;2.508,17;2.508,17;2.432,92;2.583,42;Enerji Açığı
03.11.2024;17:00;2.896,95;2.896,95;2.810,04;2.983,86;Enerji Açığı
03.11.2024;18:00;2.896,96;2.896,96;2.810,05;2.983,87;Dengede
03.11.2024;19:00;2.877,61;2.877,61;2.791,28;2.963,94;Dengede
03.11.2024;20:00;2.274,99;2.274,99;2.206,74;2.343,24;Dengede
03.11.2024;21:00;2.252,13;2.252,13;2.184,57;2.319,69;Enerji Açığı
03.11.2024;22:00;1.649,99;1.649,99;1.600,49;1.699,49;Dengede
03.11.2024;23:00;1.649,99;800,00;776,00;1.699,49;Enerji Fazlası
04.11.2024;00:00;1.649,99;750,00;727,50;1.699,49;Enerji Fazlası
04.11.2024;01:00;1.649,98;800,00;776,00;1.699,48;Enerji Fazlası
04.11.2024;02:00;1.425,00;1.425,00;1.382,25;1.467,75;Dengede
04.11.2024;03:00;1.424,99;1.424,99;1.382,24;1.467,74;Dengede
04.11.2024;04:00;1.649,98;1.799,38;1.600,48;1.853,36;Enerji Açığı
04.11.2024;05:00;1.649,99;1.799,38;1.600,49;1.853,36;Enerji Açığı
04.11.2024;06:00;2.249,98;2.998,50;2.182,48;3.088,46;Enerji Açığı
04.11.2024;07:00;2.949,99;2.999,00;2.861,49;3.088,97;Enerji Açığı
04.11.2024;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.11.2024;09:00;2.938,00;2.999,23;2.849,86;3.089,21;Enerji Açığı
04.11.2024;10:00;2.589,80;2.998,50;2.512,11;3.088,46;Enerji Açığı
04.11.2024;11:00;1.800,01;2.998,50;1.746,01;3.088,46;Enerji Açığı
04.11.2024;12:00;1.409,10;1.409,10;1.366,83;1.451,37;Dengede
04.11.2024;13:00;1.649,99;2.929,00;1.600,49;3.016,87;Enerji Açığı
04.11.2024;14:00;2.400,00;2.998,50;2.328,00;3.088,46;Enerji Açığı
04.11.2024;15:00;2.937,99;2.998,50;2.849,85;3.088,46;Enerji Açığı
04.11.2024;16:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.11.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.11.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.11.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.11.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
04.11.2024;21:00;2.945,99;2.999,23;2.857,61;3.089,21;Enerji Açığı
04.11.2024;22:00;2.588,00;2.998,50;2.510,36;3.088,46;Enerji Açığı
04.11.2024;23:00;2.297,98;2.844,98;2.229,04;2.930,33;Enerji Açığı
05.11.2024;00:00;2.623,00;700,00;679,00;2.701,69;Enerji Fazlası
05.11.2024;01:00;2.398,46;675,00;654,75;2.470,41;Enerji Fazlası
05.11.2024;02:00;2.056,00;787,00;763,39;2.117,68;Enerji Fazlası
05.11.2024;03:00;2.055,99;700,00;679,00;2.117,67;Enerji Fazlası
05.11.2024;04:00;1.649,99;700,00;679,00;1.699,49;Enerji Fazlası
05.11.2024;05:00;1.649,99;700,00;679,00;1.699,49;Enerji Fazlası
05.11.2024;06:00;2.350,00;2.887,00;2.279,50;2.973,61;Enerji Açığı
05.11.2024;07:00;2.401,00;2.998,40;2.328,97;3.088,35;Enerji Açığı
05.11.2024;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
05.11.2024;09:00;2.498,45;2.998,40;2.423,50;3.088,35;Enerji Açığı
05.11.2024;10:00;2.049,99;2.850,00;1.988,49;2.935,50;Enerji Açığı
05.11.2024;11:00;1.749,99;1.800,36;1.697,49;1.854,37;Enerji Açığı
05.11.2024;12:00;1.049,99;600,00;582,00;1.081,49;Enerji Fazlası
05.11.2024;13:00;1.649,99;700,00;679,00;1.699,49;Enerji Fazlası
05.11.2024;14:00;2.112,00;2.642,00;2.048,64;2.721,26;Enerji Açığı
05.11.2024;15:00;2.524,99;2.899,99;2.449,24;2.986,99;Enerji Açığı
05.11.2024;16:00;2.247,00;2.999,00;2.179,59;3.088,97;Enerji Açığı
05.11.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
05.11.2024;18:00;2.950,01;2.999,27;2.861,51;3.089,25;Enerji Açığı
05.11.2024;19:00;2.839,81;2.999,20;2.754,62;3.089,18;Enerji Açığı
05.11.2024;20:00;2.887,46;2.999,20;2.800,84;3.089,18;Enerji Açığı
05.11.2024;21:00;2.839,48;2.999,01;2.754,30;3.088,98;Enerji Açığı
05.11.2024;22:00;2.174,99;2.900,00;2.109,74;2.987,00;Enerji Açığı
05.11.2024;23:00;2.050,00;2.887,00;1.988,50;2.973,61;Enerji Açığı
06.11.2024;00:00;2.383,25;2.783,25;2.311,75;2.866,75;Enerji Açığı
06.11.2024;01:00;1.999,98;1.737,00;1.684,89;2.059,98;Enerji Fazlası
06.11.2024;02:00;1.800,00;1.800,00;1.746,00;1.854,00;Dengede
06.11.2024;03:00;1.650,00;1.650,00;1.600,50;1.699,50;Dengede
06.11.2024;04:00;1.999,99;2.165,00;1.939,99;2.229,95;Enerji Açığı
06.11.2024;05:00;2.244,01;2.244,01;2.176,69;2.311,33;Enerji Açığı
06.11.2024;06:00;2.799,99;2.887,00;2.715,99;2.973,61;Enerji Açığı
06.11.2024;07:00;2.905,94;2.999,02;2.818,76;3.088,99;Enerji Açığı
06.11.2024;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
06.11.2024;09:00;2.852,69;2.999,02;2.767,11;3.088,99;Enerji Açığı
06.11.2024;10:00;2.100,00;2.887,00;2.037,00;2.973,61;Enerji Açığı
06.11.2024;11:00;2.144,00;2.985,00;2.079,68;3.074,55;Enerji Açığı
06.11.2024;12:00;1.423,60;1.823,60;1.380,89;1.878,31;Enerji Açığı
06.11.2024;13:00;1.649,99;2.049,99;1.600,49;2.111,49;Enerji Açığı
06.11.2024;14:00;2.144,01;2.794,01;2.079,69;2.877,83;Enerji Açığı
06.11.2024;15:00;2.707,16;2.708,00;2.625,95;2.789,24;Enerji Açığı
06.11.2024;16:00;2.899,99;2.999,01;2.812,99;3.088,98;Enerji Açığı
06.11.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
06.11.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
06.11.2024;19:00;2.956,96;2.999,80;2.868,25;3.089,79;Enerji Açığı
06.11.2024;20:00;2.900,00;2.999,24;2.813,00;3.089,22;Enerji Açığı
06.11.2024;21:00;2.749,80;2.999,20;2.667,31;3.089,18;Enerji Açığı
06.11.2024;22:00;2.342,35;2.742,35;2.272,08;2.824,62;Enerji Açığı
06.11.2024;23:00;2.342,34;2.742,34;2.272,07;2.824,61;Enerji Açığı
07.11.2024;00:00;2.799,99;1.909,99;1.852,69;2.883,99;Enerji Fazlası
07.11.2024;01:00;2.304,99;950,00;921,50;2.374,14;Enerji Fazlası
07.11.2024;02:00;2.210,10;950,00;921,50;2.276,40;Enerji Fazlası
07.11.2024;03:00;2.110,00;2.110,00;2.046,70;2.173,30;Dengede
07.11.2024;04:00;1.999,98;1.999,98;1.939,98;2.059,98;Dengede
07.11.2024;05:00;1.649,98;1.649,98;1.600,48;1.699,48;Dengede
07.11.2024;06:00;2.610,11;2.610,11;2.531,81;2.688,41;Enerji Açığı
07.11.2024;07:00;2.941,18;2.999,02;2.852,94;3.088,99;Enerji Açığı
07.11.2024;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
07.11.2024;09:00;2.900,00;2.999,04;2.813,00;3.089,01;Enerji Açığı
07.11.2024;10:00;2.111,99;2.711,99;2.048,63;2.793,35;Enerji Açığı
07.11.2024;11:00;2.100,00;2.500,00;2.037,00;2.575,00;Enerji Açığı
07.11.2024;12:00;1.284,10;600,00;582,00;1.322,62;Enerji Fazlası
07.11.2024;13:00;1.800,01;2.200,01;1.746,01;2.266,01;Enerji Açığı
07.11.2024;14:00;2.305,00;950,00;921,50;2.374,15;Enerji Fazlası
07.11.2024;15:00;2.707,37;950,00;921,50;2.788,59;Enerji Fazlası
07.11.2024;16:00;2.839,47;1.750,00;1.697,50;2.924,65;Enerji Fazlası
07.11.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
07.11.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
07.11.2024;19:00;2.900,00;2.999,26;2.813,00;3.089,24;Enerji Açığı
07.11.2024;20:00;2.910,99;2.999,23;2.823,66;3.089,21;Enerji Açığı
07.11.2024;21:00;2.792,01;2.999,20;2.708,25;3.089,18;Enerji Açığı
07.11.2024;22:00;2.349,98;1.750,00;1.697,50;2.420,48;Enerji Fazlası
07.11.2024;23:00;2.349,98;2.749,98;2.279,48;2.832,48;Enerji Açığı
08.11.2024;00:00;2.487,78;1.735,00;1.682,95;2.562,41;Enerji Fazlası
08.11.2024;01:00;2.149,98;2.549,98;2.085,48;2.626,48;Enerji Açığı
08.11.2024;02:00;2.304,99;1.735,00;1.682,95;2.374,14;Enerji Fazlası
08.11.2024;03:00;2.246,99;2.246,99;2.179,58;2.314,40;Dengede
08.11.2024;04:00;2.110,01;2.110,01;2.046,71;2.173,31;Dengede
08.11.2024;05:00;1.659,76;2.400,00;1.609,97;2.472,00;Enerji Açığı
08.11.2024;06:00;2.500,00;2.999,01;2.425,00;3.088,98;Enerji Açığı
08.11.2024;07:00;2.400,01;2.999,01;2.328,01;3.088,98;Enerji Açığı
08.11.2024;08:00;2.988,99;2.999,20;2.899,32;3.089,18;Enerji Açığı
08.11.2024;09:00;2.700,00;2.950,00;2.619,00;3.038,50;Enerji Açığı
08.11.2024;10:00;2.065,99;950,00;921,50;2.127,97;Enerji Fazlası
08.11.2024;11:00;2.149,98;800,00;776,00;2.214,48;Enerji Fazlası
08.11.2024;12:00;1.409,09;750,00;727,50;1.451,36;Enerji Fazlası
08.11.2024;13:00;1.409,10;1.000,00;970,00;1.451,37;Enerji Fazlası
08.11.2024;14:00;2.175,00;2.899,99;2.109,75;2.986,99;Enerji Açığı
08.11.2024;15:00;2.300,01;2.901,00;2.231,01;2.988,03;Enerji Açığı
08.11.2024;16:00;2.749,80;2.901,00;2.667,31;2.988,03;Enerji Açığı
08.11.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
08.11.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
08.11.2024;19:00;2.868,55;2.000,00;1.940,00;2.954,61;Enerji Fazlası
08.11.2024;20:00;2.839,80;1.685,00;1.634,45;2.924,99;Enerji Fazlası
08.11.2024;21:00;2.600,00;1.735,00;1.682,95;2.678,00;Enerji Fazlası
08.11.2024;22:00;2.351,79;1.735,00;1.682,95;2.422,34;Enerji Fazlası
08.11.2024;23:00;1.999,99;2.399,99;1.939,99;2.471,99;Enerji Açığı
09.11.2024;00:00;2.524,99;2.924,99;2.449,24;3.012,74;Enerji Açığı
09.11.2024;01:00;2.246,99;2.900,00;2.179,58;2.987,00;Enerji Açığı
09.11.2024;02:00;1.999,99;2.879,99;1.939,99;2.966,39;Enerji Açığı
09.11.2024;03:00;1.800,01;2.950,00;1.746,01;3.038,50;Enerji Açığı
09.11.2024;04:00;2.099,01;2.699,01;2.036,04;2.779,98;Enerji Açığı
09.11.2024;05:00;2.400,01;2.400,01;2.328,01;2.472,01;Dengede
09.11.2024;06:00;2.676,11;2.950,00;2.595,83;3.038,50;Enerji Açığı
09.11.2024;07:00;2.500,00;2.999,00;2.425,00;3.088,97;Enerji Açığı
09.11.2024;08:00;2.762,00;2.950,00;2.679,14;3.038,50;Enerji Açığı
09.11.2024;09:00;2.100,00;2.910,00;2.037,00;2.997,30;Enerji Açığı
09.11.2024;10:00;1.992,38;1.992,38;1.932,61;2.052,15;Enerji Açığı
09.11.2024;11:00;1.425,00;750,00;727,50;1.467,75;Enerji Fazlası
09.11.2024;12:00;999,99;600,00;582,00;1.029,99;Enerji Fazlası
09.11.2024;13:00;1.424,99;1.709,00;1.382,24;1.760,27;Enerji Açığı
09.11.2024;14:00;1.649,99;1.800,00;1.600,49;1.854,00;Enerji Açığı
09.11.2024;15:00;1.965,99;2.565,99;1.907,01;2.642,97;Enerji Açığı
09.11.2024;16:00;2.811,19;2.999,00;2.726,85;3.088,97;Enerji Açığı
09.11.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
09.11.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
09.11.2024;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
09.11.2024;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
09.11.2024;21:00;2.950,00;2.999,23;2.861,50;3.089,21;Enerji Açığı
09.11.2024;22:00;2.500,01;1.735,00;1.682,95;2.575,01;Enerji Fazlası
09.11.2024;23:00;2.259,99;2.259,99;2.192,19;2.327,79;Enerji Açığı
10.11.2024;00:00;2.363,00;2.763,00;2.292,11;2.845,89;Enerji Açığı
10.11.2024;01:00;2.000,00;2.800,00;1.940,00;2.884,00;Enerji Açığı
10.11.2024;02:00;2.247,00;2.898,00;2.179,59;2.984,94;Enerji Açığı
10.11.2024;03:00;2.056,00;2.800,00;1.994,32;2.884,00;Enerji Açığı
10.11.2024;04:00;2.225,00;2.225,00;2.158,25;2.291,75;Dengede
10.11.2024;05:00;1.984,02;1.984,02;1.924,50;2.043,54;Dengede
10.11.2024;06:00;2.224,99;2.624,99;2.158,24;2.703,74;Enerji Açığı
10.11.2024;07:00;1.999,99;1.999,99;1.939,99;2.059,99;Enerji Açığı
10.11.2024;08:00;1.975,99;1.975,99;1.916,71;2.035,27;Enerji Açığı
10.11.2024;09:00;1.649,98;2.645,98;1.600,48;2.725,36;Enerji Açığı
10.11.2024;10:00;1.649,98;2.800,00;1.600,48;2.884,00;Enerji Açığı
10.11.2024;11:00;1.343,00;1.800,00;1.302,71;1.854,00;Enerji Açığı
10.11.2024;12:00;1.343,00;1.800,00;1.302,71;1.854,00;Enerji Açığı
10.11.2024;13:00;1.649,99;2.800,00;1.600,49;2.884,00;Enerji Açığı
10.11.2024;14:00;1.649,99;2.999,00;1.600,49;3.088,97;Enerji Açığı
10.11.2024;15:00;1.425,00;2.999,20;1.382,25;3.089,18;Enerji Açığı
10.11.2024;16:00;2.137,98;2.999,26;2.073,84;3.089,24;Enerji Açığı
10.11.2024;17:00;2.500,00;2.999,26;2.425,00;3.089,24;Enerji Açığı
10.11.2024;18:00;2.907,95;2.999,24;2.820,71;3.089,22;Enerji Açığı
10.11.2024;19:00;2.930,00;2.999,23;2.842,10;3.089,21;Enerji Açığı
10.11.2024;20:00;2.839,48;2.049,48;1.988,00;2.924,66;Enerji Fazlası
10.11.2024;21:00;2.499,99;1.685,00;1.634,45;2.574,99;Enerji Fazlası
10.11.2024;22:00;2.259,59;1.735,00;1.682,95;2.327,38;Enerji Fazlası
10.11.2024;23:00;2.312,01;2.712,01;2.242,65;2.793,37;Enerji Açığı
11.11.2024;00:00;2.603,63;2.603,63;2.525,52;2.681,74;Dengede
11.11.2024;01:00;2.631,98;2.950,00;2.553,02;3.038,50;Enerji Açığı
11.11.2024;02:00;1.649,99;1.649,99;1.600,49;1.699,49;Dengede
11.11.2024;03:00;1.894,99;700,00;679,00;1.951,84;Enerji Fazlası
11.11.2024;04:00;1.999,99;2.756,99;1.939,99;2.839,70;Enerji Açığı
11.11.2024;05:00;2.396,00;2.796,00;2.324,12;2.879,88;Enerji Açığı
11.11.2024;06:00;1.649,99;2.982,99;1.600,49;3.072,48;Enerji Açığı
11.11.2024;07:00;1.649,99;2.999,01;1.600,49;3.088,98;Enerji Açığı
11.11.2024;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.11.2024;09:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.11.2024;10:00;2.912,29;2.999,60;2.824,92;3.089,59;Enerji Açığı
11.11.2024;11:00;2.900,00;2.999,34;2.813,00;3.089,32;Enerji Açığı
11.11.2024;12:00;2.245,00;2.999,23;2.177,65;3.089,21;Enerji Açığı
11.11.2024;13:00;2.569,90;2.999,26;2.492,80;3.089,24;Enerji Açığı
11.11.2024;14:00;2.950,01;2.999,31;2.861,51;3.089,29;Enerji Açığı
11.11.2024;15:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.11.2024;16:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.11.2024;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
11.11.2024;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
