Tarih;Saat;PTF;SMF;Pozitif Dengesizlik Fiyatı (TL/MWh);Negatif Dengesizlik Fiyatı (TL/MWh);SMF Yön
13.10.2025;21:00;3.399,45;3.400,00;3.297,47;3.502,00;Enerji Açığı
13.10.2025;22:00;3.211,01;3.400,00;3.114,68;3.502,00;Enerji Açığı
13.10.2025;23:00;3.150,00;2.821,00;2.736,37;3.244,50;Enerji Fazlası
14.10.2025;00:00;3.180,00;3.209,22;3.084,60;3.305,50;Enerji Açığı
14.10.2025;01:00;3.000,00;3.300,00;2.910,00;3.399,00;Enerji Açığı
14.10.2025;02:00;2.950,00;3.294,62;2.861,50;3.393,46;Enerji Açığı
14.10.2025;03:00;2.900,01;3.000,00;2.813,01;3.090,00;Enerji Açığı
14.10.2025;04:00;2.700,00;2.950,00;2.619,00;3.038,50;Enerji Açığı
14.10.2025;05:00;2.547,78;2.951,22;2.471,35;3.039,76;Enerji Açığı
14.10.2025;06:00;3.200,01;3.300,00;3.104,01;3.399,00;Enerji Açığı
14.10.2025;07:00;3.224,42;3.400,00;3.127,69;3.502,00;Enerji Açığı
14.10.2025;08:00;3.300,00;3.329,22;3.201,00;3.429,10;Enerji Açığı
14.10.2025;09:00;2.250,01;3.294,62;2.182,51;3.393,46;Enerji Açığı
14.10.2025;10:00;2.510,10;3.294,62;2.434,80;3.393,46;Enerji Açığı
14.10.2025;11:00;2.349,98;520,00;504,40;2.420,48;Enerji Fazlası
14.10.2025;12:00;779,99;400,00;388,00;803,39;Enerji Fazlası
14.10.2025;13:00;1.753,00;500,00;485,00;1.805,59;Enerji Fazlası
14.10.2025;14:00;3.021,36;500,00;485,00;3.112,00;Enerji Fazlası
14.10.2025;15:00;2.914,30;520,00;504,40;3.001,73;Enerji Fazlası
14.10.2025;16:00;3.380,00;2.397,00;2.325,09;3.481,40;Enerji Fazlası
14.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
14.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
14.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
14.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
14.10.2025;21:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
14.10.2025;22:00;3.200,01;3.400,00;3.104,01;3.502,00;Enerji Açığı
14.10.2025;23:00;3.149,99;3.400,00;3.055,49;3.502,00;Enerji Açığı
15.10.2025;00:00;3.180,01;3.210,92;3.084,61;3.307,25;Enerji Açığı
15.10.2025;01:00;3.131,62;3.162,53;3.037,67;3.257,41;Enerji Açığı
15.10.2025;02:00;2.970,50;2.970,50;2.881,38;3.059,62;Enerji Açığı
15.10.2025;03:00;2.806,79;3.121,91;2.722,59;3.215,57;Enerji Açığı
15.10.2025;04:00;2.773,34;3.121,91;2.690,14;3.215,57;Enerji Açığı
15.10.2025;05:00;2.881,32;3.121,91;2.794,88;3.215,57;Enerji Açığı
15.10.2025;06:00;2.950,00;3.294,62;2.861,50;3.393,46;Enerji Açığı
15.10.2025;07:00;3.000,00;3.400,00;2.910,00;3.502,00;Enerji Açığı
15.10.2025;08:00;2.864,00;3.200,00;2.778,08;3.296,00;Enerji Açığı
15.10.2025;09:00;3.071,01;3.071,01;2.978,88;3.163,14;Dengede
15.10.2025;10:00;2.355,00;2.355,00;2.284,35;2.425,65;Dengede
15.10.2025;11:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Fazlası
15.10.2025;12:00;780,00;399,99;387,99;803,40;Enerji Fazlası
15.10.2025;13:00;1.899,98;520,00;504,40;1.956,98;Enerji Fazlası
15.10.2025;14:00;2.875,99;2.875,99;2.789,71;2.962,27;Enerji Fazlası
15.10.2025;15:00;3.099,00;2.820,00;2.735,40;3.191,97;Enerji Fazlası
15.10.2025;16:00;3.197,00;2.397,00;2.325,09;3.292,91;Enerji Fazlası
15.10.2025;17:00;3.399,46;3.400,00;3.297,48;3.502,00;Enerji Açığı
15.10.2025;18:00;3.399,98;3.400,00;3.297,98;3.502,00;Enerji Açığı
15.10.2025;19:00;3.399,46;3.399,46;3.297,48;3.501,44;Enerji Açığı
15.10.2025;20:00;3.399,46;3.399,46;3.297,48;3.501,44;Enerji Açığı
15.10.2025;21:00;3.370,00;2.500,00;2.425,00;3.471,10;Enerji Fazlası
15.10.2025;22:00;2.887,01;2.397,00;2.325,09;2.973,62;Enerji Fazlası
15.10.2025;23:00;2.994,00;2.994,00;2.904,18;3.083,82;Enerji Fazlası
16.10.2025;00:00;3.052,27;3.052,27;2.960,70;3.143,84;Enerji Açığı
16.10.2025;01:00;2.876,00;2.876,00;2.789,72;2.962,28;Enerji Açığı
16.10.2025;02:00;2.876,00;2.876,00;2.789,72;2.962,28;Enerji Açığı
16.10.2025;03:00;2.605,00;2.136,00;2.071,92;2.683,15;Enerji Fazlası
16.10.2025;04:00;2.355,01;2.355,01;2.284,36;2.425,66;Dengede
16.10.2025;05:00;2.837,33;2.136,00;2.071,92;2.922,45;Enerji Fazlası
16.10.2025;06:00;3.219,47;2.163,00;2.098,11;3.316,05;Enerji Fazlası
16.10.2025;07:00;3.124,08;3.124,08;3.030,36;3.217,80;Enerji Açığı
16.10.2025;08:00;3.219,47;3.248,69;3.122,89;3.346,15;Enerji Açığı
16.10.2025;09:00;2.950,01;1.601,00;1.552,97;3.038,51;Enerji Fazlası
16.10.2025;10:00;2.464,99;1.000,00;970,00;2.538,94;Enerji Fazlası
16.10.2025;11:00;2.300,00;650,00;630,50;2.369,00;Enerji Fazlası
16.10.2025;12:00;501,01;399,98;387,98;516,04;Enerji Fazlası
16.10.2025;13:00;1.314,11;400,00;388,00;1.353,53;Enerji Fazlası
16.10.2025;14:00;2.600,01;650,00;630,50;2.678,01;Enerji Fazlası
16.10.2025;15:00;2.944,00;1.000,00;970,00;3.032,32;Enerji Fazlası
16.10.2025;16:00;3.129,99;2.800,99;2.716,96;3.223,89;Enerji Fazlası
16.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
16.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
16.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
16.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
16.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
16.10.2025;22:00;3.128,46;3.250,00;3.034,61;3.347,50;Enerji Açığı
16.10.2025;23:00;3.147,77;3.388,00;3.053,34;3.489,64;Enerji Açığı
17.10.2025;00:00;2.995,00;3.121,91;2.905,15;3.215,57;Enerji Açığı
17.10.2025;01:00;2.910,10;3.100,00;2.822,80;3.193,00;Enerji Açığı
17.10.2025;02:00;2.827,99;2.827,99;2.743,15;2.912,83;Dengede
17.10.2025;03:00;2.250,01;2.250,01;2.182,51;2.317,51;Enerji Fazlası
17.10.2025;04:00;2.500,00;2.397,00;2.325,09;2.575,00;Enerji Fazlası
17.10.2025;05:00;2.814,26;2.814,26;2.729,83;2.898,69;Dengede
17.10.2025;06:00;3.177,01;3.206,23;3.081,70;3.302,42;Enerji Açığı
17.10.2025;07:00;3.198,11;3.400,00;3.102,17;3.502,00;Enerji Açığı
17.10.2025;08:00;3.222,51;3.400,00;3.125,83;3.502,00;Enerji Açığı
17.10.2025;09:00;3.122,01;3.122,01;3.028,35;3.215,67;Enerji Açığı
17.10.2025;10:00;2.998,00;2.490,00;2.415,30;3.087,94;Enerji Fazlası
17.10.2025;11:00;2.850,00;2.850,00;2.764,50;2.935,50;Enerji Fazlası
17.10.2025;12:00;1.056,99;500,00;485,00;1.088,70;Enerji Fazlası
17.10.2025;13:00;1.607,00;520,00;504,40;1.655,21;Enerji Fazlası
17.10.2025;14:00;2.995,01;3.400,00;2.905,16;3.502,00;Enerji Açığı
17.10.2025;15:00;2.900,01;2.900,01;2.813,01;2.987,01;Enerji Açığı
17.10.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
17.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
17.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
17.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
17.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
17.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
17.10.2025;22:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
17.10.2025;23:00;3.250,00;3.152,00;3.057,44;3.347,50;Enerji Fazlası
18.10.2025;00:00;3.198,11;3.023,11;2.932,42;3.294,05;Enerji Fazlası
18.10.2025;01:00;3.180,00;3.209,22;3.084,60;3.305,50;Enerji Açığı
18.10.2025;02:00;3.219,47;3.219,47;3.122,89;3.316,05;Enerji Açığı
18.10.2025;03:00;3.380,01;3.380,01;3.278,61;3.481,41;Dengede
18.10.2025;04:00;3.320,01;3.320,01;3.220,41;3.419,61;Dengede
18.10.2025;05:00;3.399,98;3.399,98;3.297,98;3.501,98;Dengede
18.10.2025;06:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
18.10.2025;07:00;3.088,00;3.400,00;2.995,36;3.502,00;Enerji Açığı
18.10.2025;08:00;2.621,99;3.121,91;2.543,33;3.215,57;Enerji Açığı
18.10.2025;09:00;2.994,01;3.400,00;2.904,19;3.502,00;Enerji Açığı
18.10.2025;10:00;2.453,01;3.400,00;2.379,42;3.502,00;Enerji Açığı
18.10.2025;11:00;2.399,98;3.400,00;2.327,98;3.502,00;Enerji Açığı
18.10.2025;12:00;1.000,00;610,11;591,81;1.030,00;Enerji Fazlası
18.10.2025;13:00;1.899,99;2.000,01;1.842,99;2.060,01;Enerji Açığı
18.10.2025;14:00;2.780,01;3.121,91;2.696,61;3.215,57;Enerji Açığı
18.10.2025;15:00;3.013,98;3.400,00;2.923,56;3.502,00;Enerji Açığı
18.10.2025;16:00;3.130,00;3.400,00;3.036,10;3.502,00;Enerji Açığı
18.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
18.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
18.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
18.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
18.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
18.10.2025;22:00;3.300,00;3.400,00;3.201,00;3.502,00;Enerji Açığı
18.10.2025;23:00;3.180,01;2.397,00;2.325,09;3.275,41;Enerji Fazlası
19.10.2025;00:00;3.200,00;2.397,00;2.325,09;3.296,00;Enerji Fazlası
19.10.2025;01:00;3.180,00;2.397,00;2.325,09;3.275,40;Enerji Fazlası
19.10.2025;02:00;2.864,00;2.397,00;2.325,09;2.949,92;Enerji Fazlası
19.10.2025;03:00;3.129,99;2.397,00;2.325,09;3.223,89;Enerji Fazlası
19.10.2025;04:00;3.144,01;3.144,01;3.049,69;3.238,33;Dengede
19.10.2025;05:00;3.144,00;3.104,00;3.010,88;3.238,32;Enerji Fazlası
19.10.2025;06:00;3.194,01;3.194,01;3.098,19;3.289,83;Enerji Fazlası
19.10.2025;07:00;3.047,78;2.397,00;2.325,09;3.139,21;Enerji Fazlası
19.10.2025;08:00;2.250,00;650,00;630,50;2.317,50;Enerji Fazlası
19.10.2025;09:00;1.499,99;399,99;387,99;1.544,99;Enerji Fazlası
19.10.2025;10:00;947,01;0,00;0,00;975,42;Enerji Fazlası
19.10.2025;11:00;1.042,00;0,00;0,00;1.073,26;Enerji Fazlası
19.10.2025;12:00;356,00;0,00;0,00;366,68;Enerji Fazlası
19.10.2025;13:00;1.000,01;1.340,00;970,01;1.380,20;Enerji Açığı
19.10.2025;14:00;1.499,99;1.499,99;1.454,99;1.544,99;Enerji Açığı
19.10.2025;15:00;2.999,99;3.400,00;2.909,99;3.502,00;Enerji Açığı
19.10.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
19.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
19.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
19.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
19.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
19.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
19.10.2025;22:00;2.647,99;3.400,00;2.568,55;3.502,00;Enerji Açığı
19.10.2025;23:00;2.946,00;3.400,00;2.857,62;3.502,00;Enerji Açığı
20.10.2025;00:00;3.230,00;3.394,00;3.133,10;3.495,82;Enerji Açığı
20.10.2025;01:00;2.950,00;3.400,00;2.861,50;3.502,00;Enerji Açığı
20.10.2025;02:00;2.616,00;3.294,62;2.537,52;3.393,46;Enerji Açığı
20.10.2025;03:00;2.250,01;2.250,01;2.182,51;2.317,51;Dengede
20.10.2025;04:00;2.250,00;3.047,00;2.182,50;3.138,41;Enerji Açığı
20.10.2025;05:00;2.527,34;3.100,00;2.451,52;3.193,00;Enerji Açığı
20.10.2025;06:00;2.395,07;3.400,00;2.323,22;3.502,00;Enerji Açığı
20.10.2025;07:00;3.350,00;3.400,00;3.249,50;3.502,00;Enerji Açığı
20.10.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
20.10.2025;09:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
20.10.2025;10:00;3.240,00;3.400,00;3.142,80;3.502,00;Enerji Açığı
20.10.2025;11:00;3.167,77;3.400,00;3.072,74;3.502,00;Enerji Açığı
20.10.2025;12:00;2.155,99;3.100,00;2.091,31;3.193,00;Enerji Açığı
20.10.2025;13:00;2.944,00;3.400,00;2.855,68;3.502,00;Enerji Açığı
20.10.2025;14:00;3.389,64;2.151,00;2.086,47;3.491,33;Enerji Fazlası
20.10.2025;15:00;3.400,00;2.397,45;2.325,53;3.502,00;Enerji Fazlası
20.10.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
20.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
20.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
20.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
20.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
20.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
20.10.2025;22:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
20.10.2025;23:00;3.176,34;3.400,00;3.081,05;3.502,00;Enerji Açığı
21.10.2025;00:00;3.168,70;2.399,00;2.327,03;3.263,76;Enerji Fazlası
21.10.2025;01:00;2.646,00;3.121,91;2.566,62;3.215,57;Enerji Açığı
21.10.2025;02:00;2.900,01;3.300,00;2.813,01;3.399,00;Enerji Açığı
21.10.2025;03:00;2.646,00;3.149,00;2.566,62;3.243,47;Enerji Açığı
21.10.2025;04:00;2.605,00;3.057,00;2.526,85;3.148,71;Enerji Açığı
21.10.2025;05:00;2.584,33;3.121,91;2.506,80;3.215,57;Enerji Açığı
21.10.2025;06:00;2.999,99;3.400,00;2.909,99;3.502,00;Enerji Açığı
21.10.2025;07:00;2.900,01;3.400,00;2.813,01;3.502,00;Enerji Açığı
21.10.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
21.10.2025;09:00;3.390,00;3.400,00;3.288,30;3.502,00;Enerji Açığı
21.10.2025;10:00;3.174,33;3.400,00;3.079,10;3.502,00;Enerji Açığı
21.10.2025;11:00;2.615,99;2.151,00;2.086,47;2.694,47;Enerji Fazlası
21.10.2025;12:00;2.584,34;400,00;388,00;2.661,87;Enerji Fazlası
21.10.2025;13:00;2.998,00;520,00;504,40;3.087,94;Enerji Fazlası
21.10.2025;14:00;3.389,99;2.151,00;2.086,47;3.491,69;Enerji Fazlası
21.10.2025;15:00;3.380,01;3.400,00;3.278,61;3.502,00;Enerji Açığı
21.10.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
21.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
21.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
21.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
21.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
21.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
21.10.2025;22:00;3.199,01;3.400,00;3.103,04;3.502,00;Enerji Açığı
21.10.2025;23:00;3.180,01;3.400,00;3.084,61;3.502,00;Enerji Açığı
22.10.2025;00:00;3.300,01;2.399,00;2.327,03;3.399,01;Enerji Fazlası
22.10.2025;01:00;3.076,48;2.399,00;2.327,03;3.168,77;Enerji Fazlası
22.10.2025;02:00;2.999,99;2.399,00;2.327,03;3.089,99;Enerji Fazlası
22.10.2025;03:00;2.451,00;2.151,00;2.086,47;2.524,53;Enerji Fazlası
22.10.2025;04:00;2.384,00;3.057,00;2.312,48;3.148,71;Enerji Açığı
22.10.2025;05:00;2.351,00;3.100,00;2.280,47;3.193,00;Enerji Açığı
22.10.2025;06:00;2.699,99;3.121,91;2.618,99;3.215,57;Enerji Açığı
22.10.2025;07:00;3.094,00;3.400,00;3.001,18;3.502,00;Enerji Açığı
22.10.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
22.10.2025;09:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
22.10.2025;10:00;3.145,01;2.151,00;2.086,47;3.239,36;Enerji Fazlası
22.10.2025;11:00;3.097,01;1.998,00;1.938,06;3.189,92;Enerji Fazlası
22.10.2025;12:00;2.300,00;400,00;388,00;2.369,00;Enerji Fazlası
22.10.2025;13:00;2.584,24;3.057,00;2.506,71;3.148,71;Enerji Açığı
22.10.2025;14:00;3.129,99;3.294,62;3.036,09;3.393,46;Enerji Açığı
22.10.2025;15:00;3.100,00;3.294,62;3.007,00;3.393,46;Enerji Açığı
22.10.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
22.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
22.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
22.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
22.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
22.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
22.10.2025;22:00;3.057,17;3.294,62;2.965,45;3.393,46;Enerji Açığı
22.10.2025;23:00;3.097,00;3.127,91;3.004,09;3.221,75;Enerji Açığı
23.10.2025;00:00;3.150,00;3.180,91;3.055,50;3.276,34;Enerji Açığı
23.10.2025;01:00;3.246,00;3.246,00;3.148,62;3.343,38;Enerji Açığı
23.10.2025;02:00;2.401,01;2.900,00;2.328,98;2.987,00;Enerji Açığı
23.10.2025;03:00;2.300,00;3.000,00;2.231,00;3.090,00;Enerji Açığı
23.10.2025;04:00;2.401,00;2.900,00;2.328,97;2.987,00;Enerji Açığı
23.10.2025;05:00;2.599,25;3.047,00;2.521,27;3.138,41;Enerji Açığı
23.10.2025;06:00;3.093,01;3.250,00;3.000,22;3.347,50;Enerji Açığı
23.10.2025;07:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
23.10.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
23.10.2025;09:00;3.300,00;3.390,00;3.201,00;3.491,70;Enerji Açığı
23.10.2025;10:00;2.999,99;3.047,00;2.909,99;3.138,41;Enerji Açığı
23.10.2025;11:00;3.047,77;3.395,00;2.956,34;3.496,85;Enerji Açığı
23.10.2025;12:00;1.750,00;1.750,00;1.697,50;1.802,50;Enerji Açığı
23.10.2025;13:00;2.827,25;3.294,62;2.742,43;3.393,46;Enerji Açığı
23.10.2025;14:00;3.350,24;3.400,00;3.249,73;3.502,00;Enerji Açığı
23.10.2025;15:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
23.10.2025;16:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
23.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
23.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
23.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
23.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
23.10.2025;21:00;3.400,00;2.400,00;2.328,00;3.502,00;Enerji Fazlası
23.10.2025;22:00;2.599,24;2.367,00;2.295,99;2.677,22;Enerji Fazlası
23.10.2025;23:00;3.047,77;3.121,91;2.956,34;3.215,57;Enerji Açığı
24.10.2025;00:00;3.058,00;2.001,00;1.940,97;3.149,74;Enerji Fazlası
24.10.2025;01:00;3.047,78;3.077,00;2.956,35;3.169,31;Enerji Açığı
24.10.2025;02:00;2.616,00;3.000,00;2.537,52;3.090,00;Enerji Açığı
24.10.2025;03:00;2.599,96;2.951,22;2.521,96;3.039,76;Enerji Açığı
24.10.2025;04:00;2.161,72;3.250,00;2.096,87;3.347,50;Enerji Açığı
24.10.2025;05:00;1.899,98;3.294,62;1.842,98;3.393,46;Enerji Açığı
24.10.2025;06:00;3.058,01;3.400,00;2.966,27;3.502,00;Enerji Açığı
24.10.2025;07:00;3.199,99;3.400,00;3.103,99;3.502,00;Enerji Açığı
24.10.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
24.10.2025;09:00;2.994,01;3.400,00;2.904,19;3.502,00;Enerji Açığı
24.10.2025;10:00;1.458,86;650,00;630,50;1.502,63;Enerji Fazlası
24.10.2025;11:00;1.000,01;1.200,01;970,01;1.236,01;Enerji Açığı
24.10.2025;12:00;130,01;0,00;0,00;133,91;Enerji Fazlası
24.10.2025;13:00;130,01;0,00;0,00;133,91;Enerji Fazlası
24.10.2025;14:00;1.400,00;2.000,00;1.358,00;2.060,00;Enerji Açığı
24.10.2025;15:00;1.400,00;3.294,62;1.358,00;3.393,46;Enerji Açığı
24.10.2025;16:00;3.197,00;3.400,00;3.101,09;3.502,00;Enerji Açığı
24.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
24.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
24.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
24.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
24.10.2025;21:00;3.249,99;3.400,00;3.152,49;3.502,00;Enerji Açığı
24.10.2025;22:00;2.900,01;3.400,00;2.813,01;3.502,00;Enerji Açığı
24.10.2025;23:00;2.999,01;3.400,00;2.909,04;3.502,00;Enerji Açığı
25.10.2025;00:00;2.999,01;3.400,00;2.909,04;3.502,00;Enerji Açığı
25.10.2025;01:00;3.027,20;3.400,00;2.936,38;3.502,00;Enerji Açığı
25.10.2025;02:00;2.910,10;2.001,00;1.940,97;2.997,40;Enerji Fazlası
25.10.2025;03:00;2.694,25;600,00;582,00;2.775,08;Enerji Fazlası
25.10.2025;04:00;2.950,01;1.800,00;1.746,00;3.038,51;Enerji Fazlası
25.10.2025;05:00;3.055,96;1.686,00;1.635,42;3.147,64;Enerji Fazlası
25.10.2025;06:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Fazlası
25.10.2025;07:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
25.10.2025;08:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
25.10.2025;09:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
25.10.2025;10:00;3.129,99;3.400,00;3.036,09;3.502,00;Enerji Açığı
25.10.2025;11:00;2.700,01;3.400,00;2.619,01;3.502,00;Enerji Açığı
25.10.2025;12:00;1.397,59;3.400,00;1.355,66;3.502,00;Enerji Açığı
25.10.2025;13:00;1.799,99;3.400,00;1.745,99;3.502,00;Enerji Açığı
25.10.2025;14:00;2.820,41;3.400,00;2.735,80;3.502,00;Enerji Açığı
25.10.2025;15:00;2.849,01;3.400,00;2.763,54;3.502,00;Enerji Açığı
25.10.2025;16:00;3.377,77;3.400,00;3.276,44;3.502,00;Enerji Açığı
25.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
25.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
25.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
25.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
25.10.2025;21:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
25.10.2025;22:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
25.10.2025;23:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
26.10.2025;00:00;3.350,00;2.315,00;2.245,55;3.450,50;Enerji Fazlası
26.10.2025;01:00;3.250,01;2.021,00;1.960,37;3.347,51;Enerji Fazlası
26.10.2025;02:00;3.200,01;2.315,00;2.245,55;3.296,01;Enerji Fazlası
26.10.2025;03:00;3.334,43;3.365,34;3.234,40;3.466,30;Enerji Açığı
26.10.2025;04:00;3.349,70;3.400,00;3.249,21;3.502,00;Enerji Açığı
26.10.2025;05:00;3.155,00;3.348,00;3.060,35;3.448,44;Enerji Açığı
26.10.2025;06:00;3.391,32;3.400,00;3.289,58;3.502,00;Enerji Açığı
26.10.2025;07:00;2.936,00;3.121,91;2.847,92;3.215,57;Enerji Açığı
26.10.2025;08:00;1.606,97;1.381,97;1.340,51;1.655,18;Enerji Fazlası
26.10.2025;09:00;850,00;850,00;824,50;875,50;Enerji Fazlası
26.10.2025;10:00;128,28;0,00;0,00;132,13;Enerji Fazlası
26.10.2025;11:00;10,01;0,00;0,00;10,31;Enerji Fazlası
26.10.2025;12:00;1,00;0,00;0,00;1,03;Enerji Fazlası
26.10.2025;13:00;1,01;0,00;0,00;1,04;Enerji Fazlası
26.10.2025;14:00;80,00;0,00;0,00;82,40;Enerji Fazlası
26.10.2025;15:00;395,10;395,10;383,25;406,95;Enerji Fazlası
26.10.2025;16:00;3.233,07;3.233,07;3.136,08;3.330,06;Enerji Açığı
26.10.2025;17:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
26.10.2025;18:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
26.10.2025;19:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
26.10.2025;20:00;3.400,00;3.400,00;3.298,00;3.502,00;Enerji Açığı
26.10.2025;21:00;3.400,00;3.175,00;3.079,75;3.502,00;Enerji Fazlası
26.10.2025;22:00;2.807,77;520,00;504,40;2.892,00;Enerji Fazlası
26.10.2025;23:00;1.606,98;400,00;388,00;1.655,19;Enerji Fazlası
27.10.2025;00:00;1.899,99;400,00;388,00;1.956,99;Enerji Fazlası
27.10.2025;01:00;1.397,59;399,99;387,99;1.439,52;Enerji Fazlası
27.10.2025;02:00;999,11;399,97;387,97;1.029,08;Enerji Fazlası
27.10.2025;03:00;1.500,01;399,99;387,99;1.545,01;Enerji Fazlası
27.10.2025;04:00;1.400,00;400,00;388,00;1.442,00;Enerji Fazlası
